Source.Name,Label,Counted,Area,Mean,StdDev,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity,redPunctaCount,greenPunctaCount,colocsPunctaCount
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,7607,255,0,101.521,67.571,101.521,67.571,358.066,53,19,98,98,0.746,1939785,1939785,1.139,0.878,0.937,7,20,2
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,2,24761,255,0,250.911,261.498,250.911,261.498,732.115,169,153,176,207,0.581,6314055,6314055,1.511,0.662,0.88,21,60,4
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,8624,255,0,794.561,218.317,794.561,218.317,355.605,737,170,114,101,0.857,2199120,2199120,1.282,0.78,0.964,8,13,2
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,91756,255,0,524.358,445.946,524.358,445.946,2216.227,275,194,443,483,0.235,23397780,23397780,2.167,0.462,0.673,99,258,30
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,4667,255,0,858.127,425.412,858.127,425.412,263.681,821,386,74,76,0.844,1190085,1190085,1.202,0.832,0.966,2,12,2
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,4873,255,0,806.114,514.603,806.114,514.603,281.48,777,465,63,100,0.773,1242615,1242615,1.654,0.604,0.95,8,9,1
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,13400,255,0,335.484,698.131,335.484,698.131,499.789,263,626,148,132,0.674,3417000,3417000,1.519,0.658,0.919,17,32,1
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,18068,255,0,702.614,728.902,702.614,728.902,582.659,624,632,150,183,0.669,4607340,4607340,1.624,0.616,0.924,20,39,1
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,13779,255,0,490.089,771.946,490.089,771.946,506.475,422,696,135,153,0.675,3513645,3513645,1.835,0.545,0.931,23,27,4
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,7704,255,0,227.313,779.511,227.313,779.511,345.865,184,726,94,103,0.809,1964520,1964520,1.119,0.894,0.959,12,15,3
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,3,21530,255,0,657.94,877.464,657.94,877.464,681.63,565,756,177,208,0.582,5490150,5490150,1.523,0.657,0.846,41,68,12
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,4528,255,0,292.45,954.168,292.45,954.168,316.551,257,898,75,107,0.568,1154640,1154640,2.765,0.362,0.915,6,9,0
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,7236,255,0,101.239,68.84,101.239,68.84,343.723,54,23,97,95,0.77,1845180,1845180,1.165,0.858,0.938,10,23,3
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,12898,255,0,782.763,208.963,782.763,208.963,465.203,716,139,135,143,0.749,3288990,3288990,1.632,0.613,0.946,14,23,6
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,2,25352,255,0,246.069,256.186,246.069,256.186,744.985,158,144,182,210,0.574,6464760,6464760,1.567,0.638,0.886,34,67,6
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,96536,255,0,521.339,441.742,521.339,441.742,2487.606,275,195,446,481,0.196,24616680,24616680,2.08,0.481,0.679,137,295,26
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,18056,255,0,827.962,461.875,827.962,461.875,765.37,748,349,155,216,0.387,4604280,4604280,1.737,0.576,0.777,26,61,4
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,6391,255,0,72.711,512.97,72.711,512.97,342.108,21,467,108,90,0.686,1629705,1629705,1.781,0.562,0.902,8,10,1
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,15771,255,0,330.811,692.732,330.811,692.732,528.517,262,617,150,145,0.709,4021605,4021605,1.5,0.667,0.938,27,46,10
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,2747,255,0,717.183,639.193,717.183,639.193,215.054,678,618,78,43,0.746,700485,700485,2.073,0.482,0.962,3,2,0
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,23274,255,0,724.322,723.79,724.322,723.79,769.955,624,632,214,182,0.493,5934870,5934870,1.297,0.771,0.817,44,63,5
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,15679,255,0,486.479,769.3,486.479,769.3,526.475,417,686,139,167,0.711,3998145,3998145,1.911,0.523,0.952,25,39,10
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,7930,255,0,224.614,780.494,224.614,780.494,363.421,169,728,109,102,0.755,2022150,2022150,1.104,0.906,0.928,15,20,4
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,3,21721,255,0,656.74,873.924,656.74,873.924,688.014,573,750,168,214,0.577,5538855,5538855,1.69,0.592,0.855,58,72,17
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,4528,255,0,292.261,954.053,292.261,954.053,315.38,257,898,75,107,0.572,1154640,1154640,2.778,0.36,0.912,5,12,0
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,16053,255,0,776.508,205.293,776.508,205.293,538.801,702,125,149,174,0.695,4093515,4093515,1.719,0.582,0.932,21,38,8
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,2,25592,255,0,241.32,250.811,241.32,250.811,770.34,142,136,197,214,0.542,6525960,6525960,1.638,0.611,0.854,44,77,11
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,102525,255,0,511.368,439.894,511.368,439.894,2749.43,239,200,483,476,0.17,26143875,26143875,1.863,0.537,0.66,182,323,43
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,24125,255,0,824.53,456.663,824.53,456.663,750.6,736,346,173,219,0.538,6151875,6151875,1.46,0.685,0.846,31,70,6
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,10731,255,0,65.016,522.554,65.016,522.554,452.35,7,467,122,123,0.659,2736405,2736405,1.079,0.927,0.881,19,29,3
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,17332,255,0,325.932,687.695,325.932,687.695,551.286,251,606,160,156,0.717,4419660,4419660,1.614,0.62,0.948,41,62,11
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,30928,255,0,736.606,712.248,736.606,712.248,876.382,625,618,232,194,0.506,7886640,7886640,1.22,0.819,0.902,56,81,12
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,17551,255,0,485.623,766.622,485.623,766.622,557.588,412,678,144,175,0.709,4475505,4475505,1.739,0.575,0.944,41,44,12
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,6895,255,0,226.387,779.525,226.387,779.525,321.421,184,729,89,101,0.839,1758225,1758225,1.152,0.868,0.962,13,21,5
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,3,21539,255,0,655.817,872.743,655.817,872.743,687.529,575,749,166,213,0.573,5492445,5492445,1.723,0.58,0.864,74,76,22
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,2755,255,0,331.156,841.078,331.156,841.078,211.539,302,810,58,63,0.774,702525,702525,1.621,0.617,0.937,2,7,0
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,4466,255,0,291.933,953.757,291.933,953.757,313.38,257,898,74,107,0.571,1138830,1138830,2.796,0.358,0.913,4,14,0
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,2,6280,255,0,98.812,74.267,98.812,74.267,315.823,58,27,80,99,0.791,1601400,1601400,1.384,0.722,0.951,11,29,5
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,18981,255,0,766.734,197.043,766.734,197.043,605.713,672,111,179,188,0.65,4840155,4840155,1.942,0.515,0.935,36,64,11
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,25084,255,0,240.375,249.282,240.375,249.282,747.127,142,137,196,209,0.565,6396420,6396420,1.604,0.623,0.862,64,86,14
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,19912,255,0,626.902,277.341,626.902,277.341,577.387,532,200,189,153,0.751,5077560,5077560,1.816,0.551,0.967,29,59,5
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,77817,255,0,492.514,479.617,492.514,479.617,1975.315,324,217,341,459,0.251,19843335,19843335,1.61,0.621,0.736,187,281,55
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,28803,255,0,821.464,450.689,821.464,450.689,813.872,727,339,185,225,0.546,7344765,7344765,1.324,0.755,0.87,45,81,11
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,8277,255,0,243.982,479.259,243.982,479.259,387.137,202,419,92,119,0.694,2110635,2110635,1.438,0.695,0.921,20,40,12
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,44066,255,0,387.954,739.924,387.954,739.924,1471.81,243,596,312,298,0.256,11236830,11236830,1.626,0.615,0.676,112,166,29
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,3,33145,255,0,745.286,709.649,745.286,709.649,822.382,639,609,224,202,0.616,8451975,8451975,1.155,0.866,0.93,72,91,13
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,6527,255,0,225.826,780.484,225.826,780.484,318.451,184,733,88,97,0.809,1664385,1664385,1.164,0.859,0.953,13,29,8
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,21245,255,0,655.095,872.122,655.095,872.122,684.115,575,749,165,212,0.57,5417475,5417475,1.725,0.58,0.861,77,87,22
Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241001_perisomatic-set1_A1S1H2_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,4400,255,0,291.551,953.599,291.551,953.599,312.794,257,898,74,107,0.565,1122000,1122000,2.845,0.352,0.912,5,15,0
Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,45198,255,0,907.887,198.326,907.887,198.326,1087.512,821,27,172,343,0.48,11525490,11525490,2.166,0.462,0.881,72,79,8
Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,19659,255,0,685.909,120.464,685.909,120.464,556.96,602,45,160,161,0.796,5013045,5013045,1.416,0.706,0.965,28,31,4
Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,2711,255,0,468.862,191.119,468.862,191.119,207.74,443,163,54,61,0.789,691305,691305,1.309,0.764,0.952,6,6,1
Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,4,10761,255,0,182.673,353.767,182.673,353.767,407.948,124,293,116,124,0.813,2744055,2744055,1.242,0.805,0.947,12,16,0
Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,19960,255,0,410.167,531.072,410.167,531.072,624.843,317,426,174,197,0.642,5089800,5089800,1.95,0.513,0.935,26,45,5
Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,10787,255,0,697.721,474.965,697.721,474.965,427.664,632,428,140,102,0.741,2750685,2750685,1.344,0.744,0.938,4,12,1
Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,2432,255,0,500.403,454.45,500.403,454.45,196.125,467,432,67,46,0.795,620160,620160,1.599,0.625,0.953,1,2,0
Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,16615,255,0,572.904,536.268,572.904,536.268,511.002,489,467,158,147,0.8,4236825,4236825,1.446,0.692,0.96,24,23,2
Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,74458,255,0,367.869,786.851,367.869,786.851,1956.195,166,570,401,418,0.245,18986790,18986790,2.614,0.383,0.734,72,82,10
Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,5,13932,255,0,634.758,694.297,634.758,694.297,483.99,554,632,153,130,0.747,3552660,3552660,1.236,0.809,0.933,41,21,4
Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,8098,255,0,892.518,700.146,892.518,700.146,345.522,844,650,98,102,0.852,2064990,2064990,1.061,0.942,0.965,12,10,2
Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,2101,255,0,385.772,704.831,385.772,704.831,180.184,365,676,43,55,0.813,535755,535755,1.312,0.762,0.964,4,3,0
Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,27427,255,0,799.643,831.803,799.643,831.803,888.098,669,752,264,171,0.437,6993885,6993885,1.613,0.62,0.787,54,43,11
Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,51244,255,0,907.174,198.626,907.174,198.626,1146.749,792,1,204,375,0.49,13067220,13067220,2.242,0.446,0.852,108,120,16
Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,19792,255,0,686.304,121.585,686.304,121.585,557.546,604,45,159,162,0.8,5046960,5046960,1.371,0.729,0.963,40,37,6
Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,4,13722,255,0,183.678,350.427,183.678,350.427,449.948,119,287,128,132,0.852,3499110,3499110,1.149,0.871,0.963,23,29,2
Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,21759,255,0,401.498,522.217,401.498,522.217,720.683,290,398,200,228,0.526,5548545,5548545,2.428,0.412,0.877,45,51,11
Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,10491,255,0,698.388,474.298,698.388,474.298,424.007,634,428,137,102,0.733,2675205,2675205,1.321,0.757,0.928,4,21,2
Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,17756,255,0,576.201,533.809,576.201,533.809,538.902,492,452,163,158,0.768,4527780,4527780,1.385,0.722,0.944,31,36,1
Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,2177,255,0,862.877,572.626,862.877,572.626,181.497,841,544,45,56,0.83,555135,555135,1.434,0.697,0.96,2,4,0
Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,46972,255,0,279.546,721.826,279.546,721.826,1410.69,165,547,242,340,0.297,11977860,11977860,2.03,0.493,0.804,60,82,10
Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,5,16809,255,0,632.729,695.204,632.729,695.204,554.517,554,624,155,167,0.687,4286295,4286295,1.057,0.946,0.892,49,41,9
Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,30679,255,0,491.864,863.498,491.864,863.498,742.676,405,741,161,246,0.699,7823145,7823145,1.76,0.568,0.933,34,33,4
Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,55540,255,0,908.353,201.036,908.353,201.036,1248.933,792,2,206,388,0.447,14162700,14162700,2.318,0.431,0.832,141,163,26
Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,19648,255,0,686.705,122.109,686.705,122.109,556.132,605,45,158,162,0.798,5010240,5010240,1.358,0.737,0.961,42,55,9
Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,4,16342,255,0,181.939,346.091,181.939,346.091,507.706,109,278,148,141,0.797,4167210,4167210,1.186,0.843,0.949,26,38,3
Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,21536,255,0,400.961,521.941,400.961,521.941,718.34,290,398,200,228,0.524,5491680,5491680,2.461,0.406,0.878,55,63,18
Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,20330,255,0,580.272,521.796,580.272,521.796,692.6,498,408,157,200,0.533,5184150,5184150,1.285,0.778,0.884,46,63,9
Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,10093,255,0,699.264,472.842,699.264,472.842,415.706,635,425,136,103,0.734,2573715,2573715,1.326,0.754,0.934,8,19,2
Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A1S2H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,27107,255,0,219.741,612.19,219.741,612.19,924.24,83,477,255,242,0.399,6912285,6912285,1.993,0.502,0.737,41,59,6
